end_of_quarter,ticker,industry,sector,fte,auditrisk,compensationrisk,boardrisk,shareholderrightsrisk,maxage,dividends,weekly_price_0,weekly_price_1,weekly_price_2,weekly_price_3,weekly_price_4,weekly_price_5,weekly_price_6,weekly_price_7,weekly_price_8,weekly_price_9,increase
2023-06-30,IDA,Utilities—Regulated Electric,,2100.0,4.0,2.0,1.0,5.0,86400,,108.00500106811523,109.01749992370605,111.28799743652344,111.25400085449219,111.80999908447265,111.0459991455078,109.5,107.04400024414062,104.85800018310547,103.86249923706055,-0.08723194036401136
2023-09-30,IDA,Utilities—Regulated Electric,,2100.0,4.0,2.0,1.0,5.0,86400,,102.5999984741211,103.60249900817871,103.47200012207031,103.66600036621094,103.93799896240235,101.06199951171875,98.09600067138672,94.99000091552735,94.42599945068359,96.17200012207032,0.09830209318310335
2023-12-31,IDA,Utilities—Regulated Electric,,2100.0,4.0,2.0,1.0,5.0,86400,,92.85800018310547,96.96999969482422,95.897998046875,94.84400177001953,97.13800048828125,95.75399932861328,97.37799987792968,97.0525016784668,96.93600006103516,99.48800201416016,-0.09426359384393485
2022-03-31,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,0.65,98.3520004272461,100.35400085449218,99.66250038146973,94.86799926757813,91.66799926757812,86.20800018310547,88.1779998779297,88.97749900817871,87.47599945068359,84.10599975585937,0.024784807744076057
2022-06-30,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,88.39999898274739,89.22200012207031,88.9325008392334,89.58600006103515,85.78799896240234,87.65599975585937,88.37799987792968,92.77000122070312,93.75199890136719,94.25,-0.06885216733296941
2022-09-30,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,88.96000289916992,88.08749961853027,86.20200042724609,86.60199890136718,89.64599914550782,91.40599975585937,92.56000061035157,94.5759994506836,90.70999908447266,87.21399993896485,0.21932444608006677
2022-12-31,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,80.5199966430664,81.74600067138672,82.06600036621094,83.54600067138672,86.51999969482422,90.03800201416016,93.03800048828126,94.11799774169921,97.62250137329102,98.15800018310547,0.041067761163609544
2023-03-31,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,97.83500099182129,99.28200073242188,102.84250259399414,101.81600036621094,102.0759994506836,99.98399963378907,98.84200134277344,100.81500053405762,100.31000061035157,97.41400146484375,0.02968639087202559
2023-06-30,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,101.56500244140625,101.79749870300293,103.22200012207031,105.06599884033203,104.98600006103516,107.77400054931641,109.18800048828125,110.68799896240235,109.48600006103516,105.84749984741211,-0.07125998716216615
2023-09-30,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,105.94999694824219,107.1349983215332,108.67599792480469,108.97599792480469,110.03399810791015,111.08000030517579,102.0739990234375,98.45399780273438,101.48800048828124,102.84400024414063,0.12083028737989593
2023-12-31,INGR,Packaged Foods,,11600.0,3.0,2.0,2.0,3.0,86400,,95.71000061035156,93.27400054931641,92.04199981689453,92.0759994506836,94.18200073242187,100.25400085449219,102.98600006103516,103.5625,102.93600006103516,105.83600006103515,0.05825507564430788
2022-03-31,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,169.53999938964844,164.05599975585938,152.63999938964844,146.43399658203126,150.49400024414064,152.43599853515624,139.95399780273436,135.5849952697754,119.28999938964844,111.1280014038086,-0.13930394148999653
2022-06-30,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,110.99333190917969,104.15399932861328,99.23500061035156,98.49599914550781,94.09600067138672,104.19599914550781,97.66199951171875,99.49199981689453,98.76799926757812,103.61499786376953,-0.08721979521968531
2022-09-30,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,92.53499984741211,92.56999969482422,92.86600036621094,99.65400085449218,102.80399932861329,103.81399993896484,102.41800231933594,101.56800231933593,96.0,90.76199951171876,0.11973916605605882
2022-12-31,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,84.3499984741211,89.29600067138672,84.95999908447266,86.11600036621094,86.50800018310547,86.74000244140625,87.98599853515626,92.76600036621093,90.87749862670898,90.68800048828125,0.2568141706696148
2023-03-31,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,100.18749809265137,106.10000152587891,107.57999992370605,110.93999938964843,113.67200164794922,112.53599853515625,126.77400054931641,125.41499900817871,125.09199981689453,120.99399871826172,0.08961157465360531
2023-06-30,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,122.28999710083008,118.02750015258789,116.34399871826172,115.49600067138672,112.43400115966797,118.21799926757812,112.60400085449218,112.38399963378906,112.79399871826172,111.82500076293945,-0.2523929064947029
2023-09-30,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,135.82000732421875,133.84250259399414,137.11199951171875,133.81799926757813,129.2719970703125,114.03199920654296,107.73399963378907,100.80599975585938,101.5979995727539,107.46200103759766,0.07732010834270317
2023-12-31,IPGP,Semiconductor Equipment & Materials,,6180.0,5.0,4.0,2.0,2.0,86400,,98.39800109863282,94.6020004272461,93.84400024414063,89.7759994506836,87.34400024414063,91.23399963378907,94.62799987792968,95.47500038146973,96.01399993896484,98.46199951171874,-0.14599366598485547
2022-03-31,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,40.237999725341794,38.80800018310547,35.65500068664551,34.955999755859374,33.815999603271486,33.42600021362305,35.76599960327148,37.78000068664551,39.252000427246095,39.69800033569336,-0.07192464156320845
2022-06-30,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,40.993333180745445,41.114000701904295,40.19749927520752,39.84599990844727,36.62200012207031,36.05399932861328,33.927999877929686,35.18199920654297,37.04399948120117,37.52750015258789,0.18769965333584396
2022-09-30,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,37.85000038146973,38.21000003814697,38.38800048828125,39.13800048828125,42.99400024414062,45.21200103759766,45.41399917602539,45.91999969482422,45.33400039672851,44.54399948120117,0.16475099277133334
2022-12-31,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,44.369998931884766,47.51999969482422,47.205999755859374,47.9260009765625,49.029999542236325,51.155999755859376,51.75000076293945,51.6879997253418,51.747501373291016,52.305999755859375,0.16060605425698907
2023-03-31,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,54.78499984741211,60.32999954223633,59.84999942779541,59.386000061035155,59.87799987792969,58.03199996948242,59.14199981689453,62.9350004196167,61.609999084472655,59.83999938964844,-0.004198322863704865
2023-06-30,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,61.60499954223633,61.43000030517578,59.75,61.976000213623045,63.95600051879883,64.25199966430664,62.93600006103516,60.636000061035155,60.210000610351564,60.937500953674316,-0.26770762297747197
2023-09-30,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,62.119998931884766,61.172499656677246,60.5,60.412000274658205,53.59199981689453,51.033999633789065,50.21800079345703,49.42199935913086,48.145999145507815,48.763999938964844,-0.07297300826844196
2023-12-31,IRDM,Telecom Services,,760.0,4.0,1.0,4.0,4.0,86400,,44.3880012512207,43.06199951171875,41.80400009155274,37.125999450683594,37.38400039672852,37.19199981689453,36.97999954223633,37.05500030517578,38.13999938964844,39.99599990844727,-0.35879745481304226
2022-03-31,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,24.32599983215332,23.85399971008301,22.642500400543213,22.244000244140626,23.428000259399415,23.710000228881835,24.107999801635742,24.91249990463257,25.82400016784668,26.25799980163574,-0.20915282053501705
2022-06-30,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,26.84000015258789,26.810000610351562,26.84000015258789,27.56599998474121,27.61999969482422,25.120000076293945,22.43000030517578,22.40999984741211,23.347999572753906,23.7475004196167,-0.2165943015083052
2022-09-30,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,20.864999771118164,20.62999963760376,20.422000122070312,21.188000106811522,21.65999984741211,21.20800018310547,21.938000106811522,22.00400047302246,20.476000213623045,19.502000045776366,0.01613870084586867
2022-12-31,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,16.729999542236328,16.721999740600587,15.618000030517578,15.744000053405761,16.207999992370606,16.528000259399413,16.92400016784668,17.63400001525879,17.50749969482422,17.727999877929687,-0.0559229944939212
2023-03-31,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,16.692500114440918,17.23400001525879,17.81500005722046,18.423999786376953,18.997999954223634,19.1439998626709,19.13599967956543,18.072499752044678,17.892000198364258,17.309999847412108,0.14098566014190053
2023-06-30,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,15.865000247955322,16.115000247955322,16.15,16.181999969482423,16.14799976348877,16.62200012207031,17.10999984741211,16.738000106811523,16.85,17.452499866485596,-0.22777166712012434
2023-09-30,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,18.219999313354492,18.125,18.054000091552734,17.607999801635742,17.165999984741212,16.72000045776367,16.478000259399415,16.047999954223634,16.181999969482423,16.804000091552734,0.10949965431899321
2023-12-31,IRT,REIT—Residential,,952.0,7.0,2.0,3.0,6.0,86400,,13.705999946594238,14.017999839782714,13.61800022125244,12.803999900817871,12.75200023651123,12.99199981689453,13.149999809265136,13.384999752044678,13.647999954223632,14.293999862670898,0.04190842095023837
2022-04-02,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,102.18199920654297,99.81800079345703,96.09749984741211,92.20999908447266,92.51999969482422,92.03800048828126,88.02200164794922,86.51500129699707,84.5000015258789,77.25400085449219,-0.11475409836065574
2022-07-02,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,73.25799865722657,71.52000045776367,73.41200103759766,70.89199981689453,73.19199829101562,70.83400115966796,70.55999908447265,70.58199920654297,73.82499885559082,74.08799896240234,-0.029844130390037086
2022-10-01,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,67.5,67.74749946594238,65.88600158691406,69.36800079345703,72.43800048828125,75.75800018310547,80.6520004272461,82.39000244140625,77.52200012207031,73.1520004272461,0.19002196123685525
2022-12-31,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,65.33999633789062,70.38600006103516,67.85999908447266,69.98399963378907,74.1,75.25200042724609,78.66399841308593,83.5260009765625,84.27000045776367,83.50599975585938,0.03160844838566709
2023-04-01,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,83.04500198364258,86.10800170898438,85.69499778747559,89.6779998779297,91.63999938964844,90.56200103759765,93.85800170898438,90.5724983215332,91.98999938964843,90.41600189208984,0.08446774164055333
2023-07-01,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,82.67000007629395,82.86600036621094,84.10599975585937,82.83800048828125,83.73800048828124,82.30800018310546,81.76800231933593,80.13399963378906,79.08250045776367,84.93200073242187,0.055861103393225135
2023-09-30,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,93.20999908447266,92.66250038146973,96.84200134277344,97.93800048828125,97.52800140380859,100.20800018310547,99.91199951171875,96.32599792480468,96.89199829101562,101.69400024414062,0.2344299107615029
2023-12-31,ITT,Specialty Industrial Machinery,,10600.0,4.0,1.0,1.0,2.0,86400,,96.68600158691406,99.66600036621094,97.0520004272461,93.1719985961914,96.08399963378906,101.0520004272461,106.68799896240235,108.5,108.56800079345703,111.68200073242187,0.1493200978269373
2022-03-31,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,131.5239990234375,145.83800354003907,139.81999969482422,134.1959991455078,140.1980010986328,142.1980010986328,142.03199768066406,135.87250137329102,146.8940002441406,154.29400024414062,0.004432469001877967
2022-06-30,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,157.3333282470703,164.2480010986328,162.66250228881836,165.43200073242187,162.53999938964844,155.35799865722657,143.71399841308593,149.00799865722655,147.9720001220703,149.95999908447266,-0.1512082377315703
2022-09-30,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,157.2949981689453,159.27000045776367,155.35800170898438,157.33799743652344,157.93599853515624,152.06799926757813,155.88399963378907,157.95599975585938,158.35399475097657,154.41599731445314,0.18651062992391898
2022-12-31,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,133.2899932861328,137.0279998779297,133.16400146484375,133.5540008544922,139.41199951171876,144.81199645996094,145.41799621582032,146.38599853515626,151.58250045776367,156.06199951171874,-0.07316450752590291
2023-03-31,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,158.75,154.89800109863282,156.00500106811523,154.84599914550782,156.04800109863282,151.73399963378907,149.11800231933594,145.1425018310547,142.53599548339844,138.68999938964845,-0.15485548676662686
2023-06-30,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,145.625,145.58500289916992,145.652001953125,144.9760009765625,140.6199951171875,138.26599731445313,136.68999633789062,132.7779998779297,129.17400054931642,128.11499786376953,0.04412358769735681
2023-09-30,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,123.97000122070312,122.98999977111816,125.94000091552735,129.14799957275392,131.1,129.96799926757814,134.25599975585936,138.88800048828125,139.59599914550782,143.64800109863282,-0.03703126307540987
2023-12-31,JAZZ,Biotechnology,,2800.0,6.0,4.0,3.0,3.0,86400,,127.74199981689453,129.26600036621093,133.37799987792968,128.94199981689454,128.04399719238282,126.28399810791015,122.91000061035156,120.49749946594238,116.7260009765625,120.90799865722656,-0.022295767937056322
2022-02-28,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,0.3,37.87111968994141,37.025323486328126,34.47181987762451,33.1926986694336,35.17064437866211,36.585365295410156,35.66730422973633,33.850382804870605,36.132117462158206,36.67448959350586,-0.07287562279096353
2022-05-31,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,32.82217979431152,29.304015731811525,31.195029067993165,30.776290512084962,31.470363235473634,31.059273529052735,30.325047969818115,31.728489303588866,30.263862991333006,31.057361602783203,-0.02877045386709654
2022-08-31,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,30.941682815551758,29.63671112060547,25.803059005737303,26.010994911193848,26.703633117675782,26.861855030059814,26.78202667236328,28.66921615600586,30.31166305541992,31.332696151733398,0.1629791238951951
2022-11-30,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,30.480401515960693,31.49617624282837,31.768642044067384,30.54302062988281,28.034416961669923,30.598470306396486,29.898661804199218,30.84512367248535,32.162523651123045,32.52198791503906,0.035812513325960076
2023-02-28,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,35.23422431945801,37.684512329101565,37.95750045776367,38.86200103759766,39.38199996948242,39.27200012207031,39.16599960327149,37.777499198913574,37.619998931884766,36.022945404052734,-0.19264356999933982
2023-05-31,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,37.429999351501465,35.24399948120117,30.92599983215332,30.40200004577637,30.841999816894532,31.31500005722046,31.1060001373291,31.43000030517578,31.31999969482422,30.42400016784668,0.18955772599893184
2023-08-31,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,30.49333318074544,31.481999969482423,32.741999816894534,32.140000343322754,32.61599960327148,32.832499504089355,34.5760009765625,36.49000015258789,36.9620002746582,36.00400009155273,-0.014009527017068018
2023-11-30,JEF,Capital Markets,,7564.0,3.0,6.0,3.0,1.0,86400,,35.93333307902018,36.71750068664551,37.50199966430664,37.83600006103516,36.62200012207031,35.34000015258789,34.517999267578126,33.01800003051758,32.150000762939456,33.01400032043457,0.16817164588370576
2022-03-31,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,0.38,41.473969268798825,41.911225128173825,37.817148208618164,35.58783798217773,36.97874755859375,35.391625213623044,34.51800003051758,33.52499961853027,31.8,31.440000534057617,-0.32695604264051553
2022-06-30,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,,35.436667124430336,34.50400009155273,33.3149995803833,33.35199966430664,31.472000122070312,29.12400016784668,26.85999984741211,27.510000228881836,27.39000015258789,27.764999866485596,-0.08507018207269164
2022-09-30,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,,23.520000457763672,23.617499828338623,23.218000411987305,24.19200019836426,24.894000244140624,25.527999877929688,25.811999893188478,26.457999801635744,24.9,23.38000030517578,0.17872974709833664
2022-12-31,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,,20.309999465942383,21.21599998474121,20.463999938964843,21.076000213623047,22.44200019836426,22.26399955749512,24.052000045776367,25.334000396728516,24.910000324249268,25.202000427246094,0.07695500847199165
2023-03-31,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,,24.65000009536743,26.65199966430664,26.08750009536743,25.854000091552734,27.389999771118163,28.527999877929688,28.559999847412108,27.577499866485596,27.37599983215332,26.433999633789064,0.024024073260518055
2023-06-30,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,,26.264999389648438,26.03249979019165,26.361999893188475,26.3,25.77400016784668,26.102000045776368,26.623999786376952,26.452000045776366,26.108000183105467,26.727499961853027,-0.05247707541929472
2023-09-30,JHG,Asset Management,,2144.0,3.0,5.0,1.0,2.0,86400,,27.25,26.795000076293945,28.1560001373291,29.219999694824217,29.079999923706055,28.018000030517577,26.945999908447266,26.102000045776368,26.497999572753905,27.30799980163574,0.1921707602635565
